order_id,order_date,product_name,category,sub_category,region,city,channel,customer_segment,sales,profit,quantity,discount
RI-27941,2025-12-19,Mobile Organizer,Accessories,Travel,West,San Francisco,Online,Corporate,124.91,16.33,2,0.126
RI-27942,2025-12-19,Signature Pen Set,Office Supplies,Writing,East,New York,Online,Consumer,40.55,5.06,1,0.064
RI-27943,2025-12-19,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Online,Consumer,98.54,5.51,3,0.171
RI-27944,2025-12-19,Executive Desk,Furniture,Desks,South,Miami,Retail,Consumer,610.81,165.22,2,0.09
RI-27945,2025-12-19,Executive Desk,Furniture,Desks,East,Philadelphia,Retail,Corporate,2333.51,555.49,6,0.149
RI-27946,2025-12-19,Wireless Dock Station,Technology,Accessories,Central,Denver,Online,Home Office,127.68,14.73,1,0.172
RI-27947,2025-12-19,Conference Storage Unit,Furniture,Storage,Central,Denver,Online,Home Office,1432.03,294.64,4,0.135
RI-27948,2025-12-19,Business Binder Pack,Office Supplies,Binders,Central,Denver,Wholesale,Home Office,138.41,6.92,5,0.152
RI-27949,2025-12-19,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Consumer,161.74,17.53,3,0.112
RI-27950,2025-12-19,Executive Desk,Furniture,Desks,Central,Dallas,Wholesale,Home Office,320.15,72.24,1,0.117
RI-27951,2025-12-19,Conference Storage Unit,Furniture,Storage,Central,Dallas,Online,Corporate,295.87,62.83,1,0.123
RI-27952,2025-12-19,Task Lamp Mini,Accessories,Lighting,West,Seattle,Wholesale,Consumer,161.78,21.44,2,0.05
RI-27953,2025-12-19,Portable Desk Hub,Technology,Computing,West,Seattle,Retail,Corporate,179.15,20.3,1,0.194
RI-27954,2025-12-19,Mobile Organizer,Accessories,Travel,West,Seattle,Wholesale,Consumer,158.07,22.52,2,0.05
RI-27955,2025-12-19,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Retail,Home Office,96.57,8.34,2,0.152
RI-27956,2025-12-19,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Retail,Home Office,474.69,133.56,2,0.143
RI-27957,2025-12-19,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Online,Consumer,46.68,5.57,1,0.092
RI-27958,2025-12-19,Executive Desk,Furniture,Desks,West,Seattle,Online,Consumer,1668.17,453.99,4,0.087
RI-27959,2025-12-19,Task Lamp Mini,Accessories,Lighting,South,Miami,Online,Consumer,110.25,14.46,2,0.107
RI-27960,2025-12-19,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Online,Consumer,199.45,28.86,3,0.046
RI-27961,2025-12-19,Mobile Organizer,Accessories,Travel,West,Los Angeles,Wholesale,Corporate,69.27,9.87,1,0.05
RI-27962,2025-12-19,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Online,Home Office,1693.06,430.29,4,0.047
RI-27963,2025-12-19,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Online,Corporate,1356.82,306.03,4,0.099
RI-27964,2025-12-19,Archive Drawer Basic,Accessories,Storage,South,Miami,Online,Consumer,410.02,56.89,5,0.075
RI-27965,2025-12-19,Archive Drawer Basic,Accessories,Storage,Central,Dallas,Online,Consumer,72.19,7.08,1,0.149
RI-27966,2025-12-19,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Retail,Home Office,44.42,3.52,1,0.165
RI-27967,2025-12-19,Portable Desk Hub,Technology,Computing,South,Houston,Wholesale,Corporate,159.62,20.23,1,0.115
RI-27968,2025-12-19,Archive Drawer Basic,Accessories,Storage,East,New York,Online,Home Office,193.54,28.24,2,0.062
RI-27969,2025-12-19,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Wholesale,Corporate,200.95,14.8,3,0.157
RI-27970,2025-12-19,Archive Drawer Basic,Accessories,Storage,East,Boston,Online,Corporate,74.58,8.67,1,0.116
RI-27971,2025-12-19,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Online,Corporate,296.68,45.54,5,0.03
RI-27972,2025-12-19,Conference Storage Unit,Furniture,Storage,South,Miami,Online,Consumer,629.28,153.35,2,0.066
RI-27973,2025-12-19,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Online,Home Office,30.77,2.14,1,0.146
RI-27974,2025-12-19,Business Binder Pack,Office Supplies,Binders,West,San Francisco,Online,Home Office,63.19,5.38,2,0.118
RI-27975,2025-12-19,Ergo Office Chair,Furniture,Office Seating,Central,Dallas,Retail,Corporate,435.88,122.87,2,0.142
RI-27976,2025-12-19,Business Binder Pack,Office Supplies,Binders,West,Seattle,Wholesale,Corporate,32.13,1.61,1,0.135
RI-27977,2025-12-19,Conference Storage Unit,Furniture,Storage,Central,Denver,Retail,Corporate,268.83,48.36,1,0.182
RI-27978,2025-12-19,UltraWide Monitor,Technology,Displays,East,New York,Retail,Consumer,515.83,78.69,2,0.159
RI-27979,2025-12-19,Ergo Office Chair,Furniture,Office Seating,East,Boston,Retail,Corporate,244.13,78.49,1,0.07
RI-27980,2025-12-19,Archive Drawer Basic,Accessories,Storage,South,Miami,Retail,Consumer,441.17,31.37,6,0.198
RI-27981,2025-12-20,Conference Storage Unit,Furniture,Storage,West,Seattle,Online,Consumer,2151.23,491.12,6,0.094
RI-27982,2025-12-20,Conference Storage Unit,Furniture,Storage,South,Houston,Retail,Home Office,262.09,42.39,1,0.215
RI-27983,2025-12-20,Business Binder Pack,Office Supplies,Binders,West,Seattle,Online,Home Office,55.58,3.6,2,0.155
RI-27984,2025-12-20,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Wholesale,Consumer,148.13,7.41,3,0.19
RI-27985,2025-12-20,Portable Desk Hub,Technology,Computing,West,San Francisco,Online,Corporate,571.63,100.29,3,0.081
RI-27986,2025-12-20,Conference Storage Unit,Furniture,Storage,South,Houston,Wholesale,Corporate,608.75,109.67,2,0.127
RI-27987,2025-12-20,Mobile Organizer,Accessories,Travel,East,Boston,Wholesale,Corporate,227.23,31.26,4,0.059
RI-27988,2025-12-20,Executive Desk,Furniture,Desks,Central,Denver,Online,Consumer,319.57,64.83,1,0.213
RI-27989,2025-12-20,Task Lamp Mini,Accessories,Lighting,East,Boston,Online,Corporate,194.04,21.61,3,0.143
RI-27990,2025-12-20,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Home Office,191.27,16.0,4,0.157
RI-27991,2025-12-20,Archive Drawer Basic,Accessories,Storage,East,New York,Wholesale,Corporate,361.52,34.34,5,0.1
RI-27992,2025-12-20,Supply Kit Pro,Office Supplies,Paper,East,Boston,Retail,Corporate,38.26,3.68,1,0.134
RI-27993,2025-12-20,Portable Desk Hub,Technology,Computing,West,Los Angeles,Retail,Home Office,578.1,91.57,3,0.112
RI-27994,2025-12-20,Task Lamp Mini,Accessories,Lighting,Central,Chicago,Wholesale,Consumer,68.16,6.37,1,0.121
RI-27995,2025-12-20,Conference Storage Unit,Furniture,Storage,East,Boston,Online,Consumer,1430.94,323.54,4,0.098
RI-27996,2025-12-20,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Wholesale,Consumer,158.42,14.77,3,0.085
RI-27997,2025-12-20,UltraWide Monitor,Technology,Displays,South,Atlanta,Online,Corporate,259.34,47.55,1,0.103
RI-27998,2025-12-20,Business Binder Pack,Office Supplies,Binders,South,Atlanta,Wholesale,Consumer,82.09,4.61,3,0.116
RI-27999,2025-12-20,Signature Pen Set,Office Supplies,Writing,East,New York,Online,Consumer,126.08,10.33,4,0.142
RI-28000,2025-12-20,Signature Pen Set,Office Supplies,Writing,East,Philadelphia,Online,Corporate,39.65,5.17,1,0.054
RI-28001,2025-12-20,Task Lamp Mini,Accessories,Lighting,East,Boston,Retail,Corporate,196.23,27.35,3,0.092
RI-28002,2025-12-20,Portable Desk Hub,Technology,Computing,East,New York,Online,Consumer,367.68,40.44,2,0.2
RI-28003,2025-12-20,Portable Desk Hub,Technology,Computing,West,Seattle,Retail,Consumer,164.85,27.02,1,0.102
RI-28004,2025-12-20,Mobile Organizer,Accessories,Travel,South,Houston,Retail,Consumer,242.12,39.64,4,0.066
RI-28005,2025-12-20,Business Binder Pack,Office Supplies,Binders,West,San Francisco,Wholesale,Home Office,67.54,3.38,2,0.156
RI-28006,2025-12-20,Business Binder Pack,Office Supplies,Binders,West,Seattle,Online,Corporate,35.77,2.24,1,0.159
RI-28007,2025-12-20,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Retail,Corporate,43.83,4.2,1,0.135
RI-28008,2025-12-20,Conference Storage Unit,Furniture,Storage,Central,Chicago,Online,Consumer,287.96,49.11,1,0.199
RI-28009,2025-12-20,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Online,Home Office,96.5,7.36,3,0.134
RI-28010,2025-12-20,Signature Pen Set,Office Supplies,Writing,West,Seattle,Online,Consumer,119.15,14.87,3,0.064
RI-28011,2025-12-20,Supply Kit Pro,Office Supplies,Paper,South,Miami,Wholesale,Corporate,261.32,16.61,5,0.139
RI-28012,2025-12-20,Portable Desk Hub,Technology,Computing,West,Los Angeles,Wholesale,Home Office,186.91,26.26,1,0.09
RI-28013,2025-12-20,Conference Storage Unit,Furniture,Storage,Central,Dallas,Wholesale,Consumer,629.32,123.76,2,0.097
RI-28014,2025-12-20,Task Lamp Mini,Accessories,Lighting,West,San Francisco,Online,Consumer,262.41,28.21,4,0.15
RI-28015,2025-12-21,Portable Desk Hub,Technology,Computing,Central,Chicago,Retail,Home Office,176.77,24.4,1,0.149
RI-28016,2025-12-21,Executive Desk,Furniture,Desks,East,Philadelphia,Online,Corporate,372.86,90.2,1,0.142
RI-28017,2025-12-21,Conference Storage Unit,Furniture,Storage,East,New York,Retail,Consumer,276.53,53.7,1,0.156
RI-28018,2025-12-21,Executive Desk,Furniture,Desks,West,Los Angeles,Online,Corporate,1356.25,342.25,3,0.123
RI-28019,2025-12-21,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Online,Home Office,600.1,206.13,2,0.03
RI-28020,2025-12-21,Wireless Dock Station,Technology,Accessories,South,Atlanta,Wholesale,Corporate,608.66,71.4,5,0.114
RI-28021,2025-12-21,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Wholesale,Corporate,86.32,5.53,2,0.138
RI-28022,2025-12-21,Portable Desk Hub,Technology,Computing,East,New York,Retail,Home Office,359.1,65.18,2,0.07
RI-28023,2025-12-21,Portable Desk Hub,Technology,Computing,South,Miami,Online,Consumer,520.24,105.87,3,0.03
RI-28024,2025-12-21,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Online,Home Office,150.71,15.51,3,0.122
RI-28025,2025-12-21,Wireless Dock Station,Technology,Accessories,West,San Francisco,Online,Home Office,742.36,143.65,5,0.03
RI-28026,2025-12-21,Conference Storage Unit,Furniture,Storage,South,Houston,Online,Consumer,1453.32,268.65,5,0.173
RI-28027,2025-12-21,Task Lamp Mini,Accessories,Lighting,East,Boston,Wholesale,Consumer,150.2,12.8,2,0.136
RI-28028,2025-12-21,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Retail,Corporate,103.63,10.83,2,0.119
RI-28029,2025-12-21,Task Lamp Mini,Accessories,Lighting,South,Atlanta,Retail,Consumer,382.97,40.12,6,0.155
RI-28030,2025-12-21,Executive Desk,Furniture,Desks,South,Miami,Wholesale,Corporate,395.59,91.0,1,0.109
RI-28031,2025-12-21,Executive Desk,Furniture,Desks,South,Atlanta,Retail,Consumer,299.37,75.88,1,0.121
RI-28032,2025-12-21,Mobile Organizer,Accessories,Travel,South,Houston,Wholesale,Home Office,45.48,5.98,1,0.07
RI-28033,2025-12-21,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Retail,Corporate,460.2,139.09,2,0.105
RI-28034,2025-12-21,Mobile Organizer,Accessories,Travel,Central,Denver,Wholesale,Corporate,127.09,12.73,2,0.127
RI-28035,2025-12-21,Task Lamp Mini,Accessories,Lighting,Central,Chicago,Online,Consumer,80.61,13.1,1,0.05
RI-28036,2025-12-21,Business Binder Pack,Office Supplies,Binders,West,Seattle,Online,Corporate,85.62,7.43,3,0.115
RI-28037,2025-12-21,Task Lamp Mini,Accessories,Lighting,South,Houston,Wholesale,Corporate,66.41,7.96,1,0.073
RI-28038,2025-12-21,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Retail,Corporate,49.73,4.57,1,0.142
RI-28039,2025-12-22,Mobile Organizer,Accessories,Travel,Central,Denver,Online,Consumer,51.88,6.27,1,0.144
RI-28040,2025-12-22,Mobile Organizer,Accessories,Travel,East,New York,Online,Corporate,50.25,5.43,1,0.167
RI-28041,2025-12-22,Wireless Dock Station,Technology,Accessories,West,Seattle,Retail,Corporate,150.0,22.01,1,0.115
RI-28042,2025-12-22,Business Binder Pack,Office Supplies,Binders,West,Seattle,Retail,Consumer,32.25,3.44,1,0.079
RI-28043,2025-12-22,Executive Desk,Furniture,Desks,South,Atlanta,Online,Consumer,393.22,98.36,1,0.127
RI-28044,2025-12-22,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Online,Corporate,1082.27,222.08,3,0.136
RI-28045,2025-12-22,Executive Desk,Furniture,Desks,South,Miami,Retail,Consumer,540.29,123.86,2,0.165
RI-28046,2025-12-22,Portable Desk Hub,Technology,Computing,West,Seattle,Wholesale,Home Office,200.73,25.22,1,0.117
RI-28047,2025-12-22,Conference Storage Unit,Furniture,Storage,West,San Francisco,Retail,Consumer,335.49,59.43,1,0.187
RI-28048,2025-12-22,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Wholesale,Consumer,86.88,5.31,3,0.107
RI-28049,2025-12-22,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Home Office,754.52,124.5,5,0.1
RI-28050,2025-12-22,Mobile Organizer,Accessories,Travel,East,New York,Retail,Corporate,59.47,9.6,1,0.07
RI-28051,2025-12-22,Signature Pen Set,Office Supplies,Writing,West,San Francisco,Retail,Consumer,198.79,15.08,5,0.153
RI-28052,2025-12-22,Portable Desk Hub,Technology,Computing,South,Miami,Online,Consumer,692.79,89.16,5,0.166
RI-28053,2025-12-22,Executive Desk,Furniture,Desks,West,San Francisco,Retail,Corporate,450.04,136.59,1,0.03
RI-28054,2025-12-22,Executive Desk,Furniture,Desks,West,Seattle,Online,Corporate,1346.23,343.42,3,0.118
RI-28055,2025-12-22,Signature Pen Set,Office Supplies,Writing,Central,Chicago,Wholesale,Corporate,33.66,1.68,1,0.152
RI-28056,2025-12-22,Portable Desk Hub,Technology,Computing,South,Miami,Retail,Consumer,314.65,54.34,2,0.086
RI-28057,2025-12-22,UltraWide Monitor,Technology,Displays,Central,Dallas,Wholesale,Home Office,256.35,14.92,1,0.276
RI-28058,2025-12-22,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Wholesale,Consumer,106.64,12.17,2,0.047
RI-28059,2025-12-22,Task Lamp Mini,Accessories,Lighting,Central,Denver,Wholesale,Corporate,243.5,32.26,3,0.05
RI-28060,2025-12-22,Signature Pen Set,Office Supplies,Writing,Central,Denver,Retail,Corporate,44.12,6.21,1,0.035
RI-28061,2025-12-22,Mobile Organizer,Accessories,Travel,East,Boston,Online,Consumer,202.11,16.08,4,0.219
RI-28062,2025-12-22,Mobile Organizer,Accessories,Travel,Central,Denver,Online,Consumer,140.89,10.82,3,0.224
RI-28063,2025-12-22,Archive Drawer Basic,Accessories,Storage,Central,Chicago,Wholesale,Home Office,143.2,12.11,2,0.119
RI-28064,2025-12-22,Portable Desk Hub,Technology,Computing,East,Philadelphia,Retail,Consumer,1059.6,149.19,6,0.144
RI-28065,2025-12-22,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Corporate,373.99,56.12,3,0.109
RI-28066,2025-12-22,Supply Kit Pro,Office Supplies,Paper,East,New York,Wholesale,Home Office,101.39,5.44,2,0.157
RI-28067,2025-12-22,UltraWide Monitor,Technology,Displays,South,Houston,Online,Home Office,246.94,30.47,1,0.212
RI-28068,2025-12-22,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Wholesale,Home Office,381.34,35.56,6,0.085
RI-28069,2025-12-22,Task Lamp Mini,Accessories,Lighting,Central,Chicago,Online,Corporate,66.27,7.67,1,0.135
RI-28070,2025-12-22,Portable Desk Hub,Technology,Computing,West,Los Angeles,Online,Corporate,598.94,69.18,3,0.19
RI-28071,2025-12-22,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Online,Corporate,25.33,2.66,1,0.082
RI-28072,2025-12-23,UltraWide Monitor,Technology,Displays,East,New York,Online,Consumer,281.83,48.88,1,0.121
RI-28073,2025-12-23,Archive Drawer Basic,Accessories,Storage,South,Houston,Wholesale,Corporate,256.73,28.91,3,0.068
RI-28074,2025-12-23,UltraWide Monitor,Technology,Displays,Central,Denver,Retail,Corporate,1135.35,215.66,4,0.091
RI-28075,2025-12-23,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Consumer,95.04,7.04,3,0.138
RI-28076,2025-12-23,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Wholesale,Consumer,146.16,12.91,3,0.094
RI-28077,2025-12-23,Wireless Dock Station,Technology,Accessories,West,San Francisco,Retail,Consumer,393.8,44.58,3,0.176
RI-28078,2025-12-23,Task Lamp Mini,Accessories,Lighting,East,Philadelphia,Online,Corporate,127.81,17.61,2,0.095
RI-28079,2025-12-23,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Online,Consumer,65.59,7.92,1,0.126
RI-28080,2025-12-23,UltraWide Monitor,Technology,Displays,South,Houston,Retail,Consumer,331.79,64.12,1,0.085
RI-28081,2025-12-23,Signature Pen Set,Office Supplies,Writing,South,Miami,Retail,Home Office,82.55,7.35,2,0.129
RI-28082,2025-12-23,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Wholesale,Corporate,52.74,4.45,1,0.101
RI-28083,2025-12-23,Signature Pen Set,Office Supplies,Writing,East,New York,Online,Consumer,86.55,11.52,2,0.049
RI-28084,2025-12-23,Executive Desk,Furniture,Desks,Central,Chicago,Online,Consumer,871.72,258.33,2,0.043
RI-28085,2025-12-23,Executive Desk,Furniture,Desks,Central,Chicago,Retail,Consumer,1841.48,476.85,5,0.111
RI-28086,2025-12-23,Ergo Office Chair,Furniture,Office Seating,East,Boston,Online,Home Office,845.81,286.35,3,0.039
RI-28087,2025-12-23,Executive Desk,Furniture,Desks,Central,Chicago,Wholesale,Corporate,336.9,78.8,1,0.102
RI-28088,2025-12-23,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Consumer,31.26,2.71,1,0.115
RI-28089,2025-12-23,Portable Desk Hub,Technology,Computing,East,Philadelphia,Online,Consumer,528.32,88.63,3,0.095
RI-28090,2025-12-23,Task Lamp Mini,Accessories,Lighting,West,Seattle,Online,Home Office,113.8,14.05,2,0.121
RI-28091,2025-12-23,Executive Desk,Furniture,Desks,East,New York,Online,Consumer,613.46,125.45,2,0.21
RI-28092,2025-12-23,Task Lamp Mini,Accessories,Lighting,East,Boston,Online,Consumer,62.67,6.12,1,0.168
RI-28093,2025-12-23,Archive Drawer Basic,Accessories,Storage,West,San Francisco,Retail,Consumer,182.06,22.86,2,0.099
RI-28094,2025-12-23,Ergo Office Chair,Furniture,Office Seating,Central,Denver,Online,Home Office,1020.29,285.37,4,0.146
RI-28095,2025-12-23,Signature Pen Set,Office Supplies,Writing,Central,Chicago,Online,Consumer,115.85,16.24,3,0.036
RI-28096,2025-12-23,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Online,Consumer,522.02,153.19,2,0.121
RI-28097,2025-12-23,Executive Desk,Furniture,Desks,West,Los Angeles,Wholesale,Consumer,832.8,222.73,2,0.041
RI-28098,2025-12-23,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Corporate,151.69,22.69,1,0.128
RI-28099,2025-12-23,Executive Desk,Furniture,Desks,South,Miami,Retail,Corporate,1130.6,283.44,3,0.126
RI-28100,2025-12-23,Signature Pen Set,Office Supplies,Writing,South,Atlanta,Retail,Consumer,33.41,4.3,1,0.057
RI-28101,2025-12-23,UltraWide Monitor,Technology,Displays,Central,Denver,Online,Consumer,1341.96,251.95,5,0.095
RI-28102,2025-12-23,Wireless Dock Station,Technology,Accessories,Central,Dallas,Retail,Corporate,247.81,30.37,2,0.159
RI-28103,2025-12-23,Archive Drawer Basic,Accessories,Storage,West,Los Angeles,Retail,Consumer,85.29,10.43,1,0.105
RI-28104,2025-12-23,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Online,Corporate,248.15,65.72,1,0.173
RI-28105,2025-12-23,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Consumer,282.69,40.4,2,0.122
RI-28106,2025-12-23,Archive Drawer Basic,Accessories,Storage,West,Seattle,Online,Consumer,134.94,10.56,2,0.185
RI-28107,2025-12-23,Mobile Organizer,Accessories,Travel,Central,Chicago,Wholesale,Consumer,327.54,33.52,6,0.123
RI-28108,2025-12-23,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Online,Corporate,41.92,3.46,1,0.141
RI-28109,2025-12-23,Portable Desk Hub,Technology,Computing,Central,Chicago,Retail,Corporate,420.86,33.56,3,0.255
RI-28110,2025-12-23,UltraWide Monitor,Technology,Displays,East,Boston,Wholesale,Home Office,723.12,139.92,2,0.03
RI-28111,2025-12-24,Portable Desk Hub,Technology,Computing,South,Atlanta,Wholesale,Corporate,672.37,51.94,4,0.205
RI-28112,2025-12-24,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Consumer,91.82,6.47,2,0.181
RI-28113,2025-12-24,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Consumer,112.16,16.41,2,0.043
RI-28114,2025-12-24,Signature Pen Set,Office Supplies,Writing,Central,Chicago,Retail,Home Office,40.42,4.42,1,0.092
RI-28115,2025-12-24,Mobile Organizer,Accessories,Travel,South,Atlanta,Online,Consumer,181.9,27.68,3,0.087
RI-28116,2025-12-24,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Online,Consumer,53.84,5.1,1,0.137
RI-28117,2025-12-24,Archive Drawer Basic,Accessories,Storage,East,New York,Retail,Consumer,76.77,7.36,1,0.153
RI-28118,2025-12-24,Task Lamp Mini,Accessories,Lighting,Central,Chicago,Online,Corporate,181.09,15.48,3,0.19
RI-28119,2025-12-24,Conference Storage Unit,Furniture,Storage,South,Atlanta,Online,Consumer,849.31,223.79,3,0.03
RI-28120,2025-12-24,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Wholesale,Corporate,1195.86,279.53,5,0.175
RI-28121,2025-12-24,Portable Desk Hub,Technology,Computing,East,Philadelphia,Retail,Consumer,328.61,44.1,2,0.156
RI-28122,2025-12-24,Signature Pen Set,Office Supplies,Writing,East,Boston,Online,Corporate,147.62,9.98,5,0.168
RI-28123,2025-12-24,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Retail,Corporate,62.65,8.1,1,0.074
RI-28124,2025-12-24,Mobile Organizer,Accessories,Travel,East,Philadelphia,Online,Consumer,115.87,14.83,2,0.131
RI-28125,2025-12-24,UltraWide Monitor,Technology,Displays,South,Atlanta,Online,Consumer,229.05,34.44,1,0.163
RI-28126,2025-12-24,Mobile Organizer,Accessories,Travel,West,San Francisco,Online,Consumer,194.26,33.51,3,0.05
RI-28127,2025-12-24,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Online,Consumer,36.35,3.9,1,0.096
RI-28128,2025-12-24,Portable Desk Hub,Technology,Computing,Central,Dallas,Retail,Consumer,185.89,37.83,1,0.03
RI-28129,2025-12-24,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Retail,Consumer,268.59,85.61,1,0.075
RI-28130,2025-12-24,Executive Desk,Furniture,Desks,West,Los Angeles,Retail,Corporate,854.5,194.95,2,0.167
RI-28131,2025-12-24,Conference Storage Unit,Furniture,Storage,East,Boston,Online,Corporate,318.72,72.59,1,0.095
RI-28132,2025-12-24,Executive Desk,Furniture,Desks,Central,Denver,Online,Home Office,1000.47,249.72,3,0.128
RI-28133,2025-12-24,Conference Storage Unit,Furniture,Storage,South,Houston,Online,Corporate,304.42,80.22,1,0.03
RI-28134,2025-12-24,Task Lamp Mini,Accessories,Lighting,East,Boston,Wholesale,Consumer,68.11,5.88,1,0.134
RI-28135,2025-12-24,Portable Desk Hub,Technology,Computing,Central,Denver,Retail,Corporate,397.59,80.91,2,0.03
RI-28136,2025-12-24,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Corporate,151.51,15.39,5,0.088
RI-28137,2025-12-24,UltraWide Monitor,Technology,Displays,West,Los Angeles,Retail,Home Office,325.26,65.0,1,0.073
RI-28138,2025-12-24,Signature Pen Set,Office Supplies,Writing,East,Boston,Wholesale,Corporate,276.84,31.42,6,0.03
RI-28139,2025-12-24,Task Lamp Mini,Accessories,Lighting,Central,Denver,Retail,Consumer,108.74,9.3,2,0.19
RI-28140,2025-12-24,Task Lamp Mini,Accessories,Lighting,South,Atlanta,Online,Consumer,58.28,7.51,1,0.111
RI-28141,2025-12-24,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Online,Consumer,180.25,20.03,3,0.107
RI-28142,2025-12-24,Wireless Dock Station,Technology,Accessories,South,Houston,Online,Consumer,238.57,30.81,2,0.147
RI-28143,2025-12-24,Wireless Dock Station,Technology,Accessories,South,Houston,Online,Consumer,105.96,11.88,1,0.178
RI-28144,2025-12-24,Conference Storage Unit,Furniture,Storage,Central,Denver,Wholesale,Corporate,626.3,93.54,2,0.183
RI-28145,2025-12-24,Wireless Dock Station,Technology,Accessories,West,Seattle,Online,Consumer,159.05,26.05,1,0.084
RI-28146,2025-12-24,UltraWide Monitor,Technology,Displays,West,San Francisco,Online,Home Office,1748.02,276.27,6,0.149
RI-28147,2025-12-24,Executive Desk,Furniture,Desks,Central,Dallas,Online,Corporate,735.05,178.21,2,0.141
RI-28148,2025-12-24,Ergo Office Chair,Furniture,Office Seating,East,New York,Wholesale,Corporate,509.37,135.59,2,0.116
RI-28149,2025-12-24,Conference Storage Unit,Furniture,Storage,Central,Denver,Wholesale,Consumer,629.63,126.93,2,0.088
RI-28150,2025-12-24,UltraWide Monitor,Technology,Displays,East,New York,Online,Home Office,299.8,54.8,1,0.104
RI-28151,2025-12-24,Business Binder Pack,Office Supplies,Binders,South,Atlanta,Online,Consumer,28.19,2.0,1,0.144
RI-28152,2025-12-24,Signature Pen Set,Office Supplies,Writing,South,Miami,Online,Consumer,167.28,24.0,4,0.03
RI-28153,2025-12-24,Conference Storage Unit,Furniture,Storage,West,Seattle,Retail,Corporate,692.97,163.92,2,0.079
RI-28154,2025-12-24,UltraWide Monitor,Technology,Displays,Central,Dallas,Wholesale,Corporate,590.57,99.98,2,0.074
RI-28155,2025-12-24,Conference Storage Unit,Furniture,Storage,West,San Francisco,Wholesale,Consumer,372.89,65.33,1,0.136
RI-28156,2025-12-24,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Home Office,54.61,6.97,1,0.077
RI-28157,2025-12-24,Signature Pen Set,Office Supplies,Writing,East,Boston,Online,Consumer,66.89,3.34,2,0.23
RI-28158,2025-12-24,UltraWide Monitor,Technology,Displays,Central,Chicago,Online,Consumer,599.31,116.81,2,0.082
RI-28159,2025-12-24,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Corporate,27.28,3.04,1,0.07
RI-28160,2025-12-24,Wireless Dock Station,Technology,Accessories,East,New York,Online,Consumer,146.11,28.27,1,0.03
RI-28161,2025-12-24,Mobile Organizer,Accessories,Travel,Central,Dallas,Online,Corporate,189.72,32.52,3,0.052
RI-28162,2025-12-24,Ergo Office Chair,Furniture,Office Seating,South,Miami,Online,Consumer,670.6,230.35,3,0.03
RI-28163,2025-12-24,Mobile Organizer,Accessories,Travel,East,Philadelphia,Online,Home Office,169.19,26.3,3,0.081
